id,iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
2346,VEN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,32544000,tonnes,annual,10:10.0,48:10.6
2347,BGD,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,32184000,tonnes,annual,10:10.0,47:29.5
2348,BGD,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,32184000,tonnes,annual,10:10.0,47:29.5
2349,BGD,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,32184000,tonnes,annual,10:10.0,47:29.5
2350,VEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,31352000,tonnes,annual,10:10.0,48:10.6
2351,VEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,31352000,tonnes,annual,10:10.0,48:10.6
2352,VEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,31352000,tonnes,annual,10:10.0,48:10.6
2353,HKG,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,30626000,tonnes,annual,10:10.0,47:32.0
2354,HKG,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,30626000,tonnes,annual,10:10.0,47:32.0
2355,HKG,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,30626000,tonnes,annual,10:10.0,47:32.0
2356,HKG,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,30406000,tonnes,annual,10:10.0,47:32.0
2357,HKG,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,30406000,tonnes,annual,10:10.0,47:32.0
2358,HKG,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,30406000,tonnes,annual,10:10.0,47:32.0
2359,VEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,30235000,tonnes,annual,10:10.0,48:10.6
2360,VEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,30235000,tonnes,annual,10:10.0,48:10.6
2361,VEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,30235000,tonnes,annual,10:10.0,48:10.6
2362,GRC,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,30013000,tonnes,annual,10:10.0,51:10.3
2363,GRC,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,30013000,tonnes,annual,10:10.0,51:10.3
2364,GRC,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,30013000,tonnes,annual,10:10.0,51:10.3
2365,HKG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,29353000,tonnes,annual,10:10.0,47:32.0
2366,HKG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,29353000,tonnes,annual,10:10.0,47:32.0
2367,HKG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,29353000,tonnes,annual,10:10.0,47:32.0
2368,HKG,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,28926000,tonnes,annual,10:10.0,47:32.0
2369,HKG,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,28926000,tonnes,annual,10:10.0,47:32.0
2370,HKG,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,28926000,tonnes,annual,10:10.0,47:32.0
2371,HKG,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,28676000,tonnes,annual,10:10.0,47:32.0
2372,HKG,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,28676000,tonnes,annual,10:10.0,47:32.0
2373,HKG,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,28676000,tonnes,annual,10:10.0,47:32.0
2374,GRC,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,28106000,tonnes,annual,10:10.0,51:10.3
2375,GRC,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,28106000,tonnes,annual,10:10.0,51:10.3
2376,GRC,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,28106000,tonnes,annual,10:10.0,51:10.3
2377,SRB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,27874000,tonnes,annual,10:10.0,48:10.0
2378,SRB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,27874000,tonnes,annual,10:10.0,48:10.0
2379,SRB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,27874000,tonnes,annual,10:10.0,48:10.0
2380,SRB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,27731000,tonnes,annual,10:10.0,48:10.0
2381,SRB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,27731000,tonnes,annual,10:10.0,48:10.0
2382,SRB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,27731000,tonnes,annual,10:10.0,48:10.0
2383,GRC,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,27705000,tonnes,annual,10:10.0,51:10.3
2384,GRC,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,27705000,tonnes,annual,10:10.0,51:10.3
2385,GRC,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,27705000,tonnes,annual,10:10.0,51:10.3
2386,FIN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,27486000,tonnes,annual,10:10.0,47:31.2
2387,FIN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,27486000,tonnes,annual,10:10.0,47:31.2
2388,FIN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,27486000,tonnes,annual,10:10.0,47:31.2
2389,MAR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,27265000,tonnes,annual,10:10.0,47:33.3
2390,MAR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,27265000,tonnes,annual,10:10.0,47:33.3
2391,MAR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,27265000,tonnes,annual,10:10.0,47:33.3
2392,SRB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,27166000,tonnes,annual,10:10.0,48:10.0
2393,SRB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,27166000,tonnes,annual,10:10.0,48:10.0
2394,SRB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,27166000,tonnes,annual,10:10.0,48:10.0
2395,HKG,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,27095000,tonnes,annual,10:10.0,47:32.0
2396,HKG,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,27095000,tonnes,annual,10:10.0,47:32.0
2397,HKG,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,27095000,tonnes,annual,10:10.0,47:32.0
2398,SRB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,26637000,tonnes,annual,10:10.0,48:10.0
2399,SRB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,26637000,tonnes,annual,10:10.0,48:10.0
2400,SRB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,26637000,tonnes,annual,10:10.0,48:10.0
2401,MAR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,26536000,tonnes,annual,10:10.0,47:33.5
2402,MAR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,26536000,tonnes,annual,10:10.0,47:33.5
2403,MAR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,26536000,tonnes,annual,10:10.0,47:33.5
2404,FIN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,26376000,tonnes,annual,10:10.0,47:31.2
2405,FIN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,26376000,tonnes,annual,10:10.0,47:31.2
2406,FIN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,26376000,tonnes,annual,10:10.0,47:31.2
2407,VEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,25856000,tonnes,annual,10:10.0,48:10.6
2408,VEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,25856000,tonnes,annual,10:10.0,48:10.6
2409,VEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,25856000,tonnes,annual,10:10.0,48:10.6
2410,FIN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,25764000,tonnes,annual,10:10.0,47:31.2
2411,FIN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,25764000,tonnes,annual,10:10.0,47:31.2
2412,FIN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,25764000,tonnes,annual,10:10.0,47:31.2
2413,SRB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,25712000,tonnes,annual,10:10.0,48:10.0
2414,SRB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,25712000,tonnes,annual,10:10.0,48:10.0
2415,SRB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,25712000,tonnes,annual,10:10.0,48:10.0
2416,SRB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,25611000,tonnes,annual,10:10.0,48:10.0
2417,SRB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,25611000,tonnes,annual,10:10.0,48:10.0
2418,SRB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,25611000,tonnes,annual,10:10.0,48:10.0
2419,FIN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,25196000,tonnes,annual,10:10.0,47:31.2
2420,FIN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,25196000,tonnes,annual,10:10.0,47:31.2
2421,FIN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,25196000,tonnes,annual,10:10.0,47:31.2
2422,VEN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,25167000,tonnes,annual,10:10.0,48:10.6
2423,VEN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,25167000,tonnes,annual,10:10.0,48:10.6
2424,VEN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,25167000,tonnes,annual,10:10.0,48:10.6
2425,FIN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,24489000,tonnes,annual,10:10.0,47:31.2
2426,FIN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,24489000,tonnes,annual,10:10.0,47:31.2
2427,FIN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,24489000,tonnes,annual,10:10.0,47:31.2
2428,BGR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,24194000,tonnes,annual,10:10.0,51:06.6
2429,BGR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,24194000,tonnes,annual,10:10.0,51:06.6
2430,BGR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,24194000,tonnes,annual,10:10.0,51:06.6
2431,PRT,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,24103000,tonnes,annual,10:10.0,47:34.9
2432,PRT,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,24103000,tonnes,annual,10:10.0,47:34.9
2433,PRT,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,24103000,tonnes,annual,10:10.0,47:34.9
2434,ROU,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,23946000,tonnes,annual,10:10.0,51:13.5
2435,ROU,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,23946000,tonnes,annual,10:10.0,51:13.5
2436,ROU,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,23946000,tonnes,annual,10:10.0,51:13.5
2437,LBY,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,23359000,tonnes,annual,10:10.0,48:08.6
2438,LBY,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,23359000,tonnes,annual,10:10.0,48:08.6
2439,LBY,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,23359000,tonnes,annual,10:10.0,48:08.6
2440,MAR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,23316000,tonnes,annual,10:10.0,47:33.3
2441,MAR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,23316000,tonnes,annual,10:10.0,47:33.3
2442,MAR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,23316000,tonnes,annual,10:10.0,47:33.3
2443,BGR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,23054000,tonnes,annual,10:10.0,51:06.6
2444,BGR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,23054000,tonnes,annual,10:10.0,51:06.6
2445,BGR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,23054000,tonnes,annual,10:10.0,51:06.6
2446,BHR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,22913000,tonnes,annual,10:10.0,47:29.6
2447,BHR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,22913000,tonnes,annual,10:10.0,47:29.6
2448,BHR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,22913000,tonnes,annual,10:10.0,47:29.6
2449,PER,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,22859000,tonnes,annual,10:10.0,48:09.2
2450,PER,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,22859000,tonnes,annual,10:10.0,48:09.2
2451,PER,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,22859000,tonnes,annual,10:10.0,48:09.2
2452,QAT,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,22700000,tonnes,annual,10:10.0,47:35.2
2453,QAT,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,22700000,tonnes,annual,10:10.0,47:35.2
2454,QAT,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,22700000,tonnes,annual,10:10.0,47:35.2
2455,BGR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,22489000,tonnes,annual,10:10.0,51:06.6
2456,BGR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,22489000,tonnes,annual,10:10.0,51:06.6
2457,BGR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,22489000,tonnes,annual,10:10.0,51:06.6
2458,BEL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,22201000,tonnes,annual,10:10.0,51:06.6
2459,BEL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,22201000,tonnes,annual,10:10.0,51:06.6
2460,BEL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,22201000,tonnes,annual,10:10.0,51:06.6
2461,BHR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,22136000,tonnes,annual,10:10.0,47:29.6
2462,BHR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,22136000,tonnes,annual,10:10.0,47:29.6
2463,BHR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,22136000,tonnes,annual,10:10.0,47:29.6
2464,SGP,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,22135000,tonnes,annual,10:10.0,48:10.0
2465,SGP,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,22135000,tonnes,annual,10:10.0,48:10.0
2466,SGP,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,22135000,tonnes,annual,10:10.0,48:10.0
2467,QAT,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,22132000,tonnes,annual,10:10.0,47:35.2
2468,QAT,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,22132000,tonnes,annual,10:10.0,47:35.2
2469,QAT,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,22132000,tonnes,annual,10:10.0,47:35.2
2470,BGR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,22002000,tonnes,annual,10:10.0,51:06.6
2471,BGR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,22002000,tonnes,annual,10:10.0,51:06.6
2472,BGR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,22002000,tonnes,annual,10:10.0,51:06.6
2473,QAT,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,21830000,tonnes,annual,10:10.0,47:35.2
2474,QAT,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,21830000,tonnes,annual,10:10.0,47:35.2
2475,QAT,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,21830000,tonnes,annual,10:10.0,47:35.2
2476,MAR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,21718000,tonnes,annual,10:10.0,47:33.3
2477,MAR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,21718000,tonnes,annual,10:10.0,47:33.3
2478,MAR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,21718000,tonnes,annual,10:10.0,47:33.3
2479,SGP,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,21706000,tonnes,annual,10:10.0,48:10.0
2480,SGP,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,21706000,tonnes,annual,10:10.0,48:10.0
2481,SGP,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,21706000,tonnes,annual,10:10.0,48:10.0
2482,SGP,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,21694000,tonnes,annual,10:10.0,48:10.0
2483,SGP,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,21694000,tonnes,annual,10:10.0,48:10.0
2484,SGP,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,21694000,tonnes,annual,10:10.0,48:10.0
2485,GRC,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,21511000,tonnes,annual,10:10.0,51:10.3
2486,GRC,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,21511000,tonnes,annual,10:10.0,51:10.3
2487,GRC,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,21511000,tonnes,annual,10:10.0,51:10.3
2488,LBY,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,21321000,tonnes,annual,10:10.0,48:08.6
2489,LBY,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,21321000,tonnes,annual,10:10.0,48:08.6
2490,LBY,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,21321000,tonnes,annual,10:10.0,48:08.6
2491,SGP,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,21293000,tonnes,annual,10:10.0,48:10.0
2492,SGP,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,21293000,tonnes,annual,10:10.0,48:10.0
2493,SGP,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,21293000,tonnes,annual,10:10.0,48:10.0
2494,SGP,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,21204000,tonnes,annual,10:10.0,48:10.0
2495,SGP,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,21204000,tonnes,annual,10:10.0,48:10.0
2496,SGP,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,21204000,tonnes,annual,10:10.0,48:10.0
2497,SGP,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,21153000,tonnes,annual,10:10.0,48:10.0
2498,SGP,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,21153000,tonnes,annual,10:10.0,48:10.0
2499,SGP,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,21153000,tonnes,annual,10:10.0,48:10.0
2500,LBY,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,21078000,tonnes,annual,10:10.0,48:08.6
2501,LBY,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,21078000,tonnes,annual,10:10.0,48:08.6
2502,LBY,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,21078000,tonnes,annual,10:10.0,48:08.6
2503,COL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,21012000,tonnes,annual,10:10.0,48:06.5
2504,COL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,21012000,tonnes,annual,10:10.0,48:06.5
2505,COL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,21012000,tonnes,annual,10:10.0,48:06.5
2506,PRT,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,20973000,tonnes,annual,10:10.0,47:34.9
2507,PRT,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,20973000,tonnes,annual,10:10.0,47:34.9
2508,PRT,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,20973000,tonnes,annual,10:10.0,47:34.9
2509,BHR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,20909000,tonnes,annual,10:10.0,47:29.6
2510,BHR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,20909000,tonnes,annual,10:10.0,47:29.6
2511,BHR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,20909000,tonnes,annual,10:10.0,47:29.6
2512,QAT,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,20880000,tonnes,annual,10:10.0,47:35.0
2513,QAT,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,20880000,tonnes,annual,10:10.0,47:35.0
2514,QAT,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,20880000,tonnes,annual,10:10.0,47:35.0
2515,ROU,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,20853000,tonnes,annual,10:10.0,51:13.5
2516,ROU,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,20853000,tonnes,annual,10:10.0,51:13.5
2517,ROU,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,20853000,tonnes,annual,10:10.0,51:13.5
2518,LBY,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,20801000,tonnes,annual,10:10.0,48:08.6
2519,LBY,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,20801000,tonnes,annual,10:10.0,48:08.6
2520,LBY,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,20801000,tonnes,annual,10:10.0,48:08.6
2521,BHR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,20685000,tonnes,annual,10:10.0,47:29.6
2522,BHR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,20685000,tonnes,annual,10:10.0,47:29.6
2523,BHR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,20685000,tonnes,annual,10:10.0,47:29.6
2524,FIN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,20664000,tonnes,annual,10:10.0,47:31.2
2525,FIN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,20664000,tonnes,annual,10:10.0,47:31.2
2526,FIN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,20664000,tonnes,annual,10:10.0,47:31.2
2527,MAR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,20541000,tonnes,annual,10:10.0,47:33.3
2528,MAR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,20541000,tonnes,annual,10:10.0,47:33.3
2529,MAR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,20541000,tonnes,annual,10:10.0,47:33.3
2530,LBY,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,20532000,tonnes,annual,10:10.0,48:08.6
2531,LBY,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,20532000,tonnes,annual,10:10.0,48:08.6
2532,LBY,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,20532000,tonnes,annual,10:10.0,48:08.6
2533,PRT,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,20502000,tonnes,annual,10:10.0,47:34.9
2534,PRT,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,20502000,tonnes,annual,10:10.0,47:34.9
2535,PRT,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,20502000,tonnes,annual,10:10.0,47:34.9
2536,ROU,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,20459000,tonnes,annual,10:10.0,51:13.5
2537,ROU,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,20459000,tonnes,annual,10:10.0,51:13.5
2538,ROU,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,20459000,tonnes,annual,10:10.0,51:13.5
2539,BGR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,20331000,tonnes,annual,10:10.0,51:06.6
2540,BGR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,20331000,tonnes,annual,10:10.0,51:06.6
2541,BGR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,20331000,tonnes,annual,10:10.0,51:06.6
2542,PER,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,20276000,tonnes,annual,10:10.0,48:09.2
2543,PER,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,20276000,tonnes,annual,10:10.0,48:09.2
2544,PER,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,20276000,tonnes,annual,10:10.0,48:09.2
2545,BHR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,20178000,tonnes,annual,10:10.0,47:29.6
2546,BHR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,20178000,tonnes,annual,10:10.0,47:29.6
2547,BHR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,20178000,tonnes,annual,10:10.0,47:29.6
2548,BHR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,20151000,tonnes,annual,10:10.0,47:29.6
2549,BHR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,20151000,tonnes,annual,10:10.0,47:29.6
2550,BHR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,20151000,tonnes,annual,10:10.0,47:29.6
2551,MAR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,20008000,tonnes,annual,10:10.0,47:33.3
2552,MAR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,20008000,tonnes,annual,10:10.0,47:33.3
2553,MAR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,20008000,tonnes,annual,10:10.0,47:33.3
